track_id,popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo
5TAYKGQpWt8lD50Gc6PhfE,42,328000,0.597,0.837,-6.382,0.0385,0.000863,0.107,0.531,125.971
1aLORiDmkCcMF0Q5gtTSGH,11,669826,0.577,0.761,-13.01,0.0341,0.00802,0.0573,0.248,127.981
4oWoph978InBz6BcnK3VUE,12,312558,0.707,0.889,-3.247,0.258,0.017,0.0799,0.932,171.989
6W1KNQlOBcRYjbg4fhBJ7m,28,220312,0.803,0.982,-2.567,0.0528,0.000416,0.0475,0.738,128.006
11VheTSHg60R4FEg389EuH,12,183139,0.479,0.684,-8.863,0.216,0.0199,0.105,0.323,119.996
5bc4BZRS1tD5uAo8PBSpYi,11,209694,0.754,0.958,-5.53,0.095,0.0564,0.0498,0.321,132.999
48p14fycNa8oD1CzgofALf,10,328730,0.7,0.763,-7.866,0.059,0.00377,0.0697,0.333,130.006
03vseCqtvVm0uw2oagRzd2,10,196308,0.722,0.93,-5.641,0.256,0.00824,0.584,0.888,132.017
28CFGZTb4PSwqgGjPpQxTl,11,208208,0.69,0.893,-6.437,0.0378,0.00316,0.111,0.763,127.971
6Hx95L0T4Dmg2i5wE3ZCSx,12,436628,0.709,0.623,-11.779,0.0412,0.00166,0.103,0.566,124.992
5sfj4DRNPROOx3ZVM093rP,10,236363,0.705,0.922,-3.957,0.0429,4.94e-05,0.101,0.614,131.99
1wIMY1ILMtsMDN56wwdCJq,10,325009,0.757,0.879,-4.886,0.0483,0.0489,0.0768,0.382,134.977
3UtJx1AdnOXxnw0Z7xG7iB,10,277611,0.767,0.862,-3.365,0.0747,0.00278,0.487,0.384,134.056
7rjCDnR5ukStAYnVE5eXED,11,231394,0.744,0.943,-5.299,0.148,0.00199,0.714,0.502,129.99
3bGIPxfkU8y2BuN2V0CyPy,10,367504,0.758,0.915,-6.154,0.0416,0.016,0.12,0.423,127.978
7u9FSiKwfo5XLLXGrRNKUO,11,328533,0.596,0.983,-2.758,0.0488,0.000683,0.489,0.822,126.975
1ZiR1Rc3zpxsflT2tBskfp,11,445186,0.677,0.859,-4.306,0.0475,0.0162,0.0667,0.377,127.993
2umPh6CVTZZ4nZqwdug2Sv,10,298153,0.616,0.943,-7.789,0.0371,1.82e-05,0.0471,0.352,130.005
01G9YLJyrzCVn1mp60mWuM,11,252187,0.739,0.756,-5.03,0.538,0.0193,0.0769,0.48,128.048
7nflXwKkx2PWgnHlUV3XKL,12,572506,0.388,0.405,-20.838,0.0402,0.000129,0.0869,0.17,130.005
5T8KmqcNeoDiGBqXFnkSb5,9,266181,0.808,0.973,-2.965,0.326,0.0794,0.383,0.68,110.097
6SiIq2zc4Rs1au0gCC7YMO,32,243123,0.508,0.959,-1.417,0.0969,0.000163,0.195,0.149,171.905
1M1YCoiO3wB9vchx3Ar6HA,12,248760,0.526,0.424,-9.175,0.0364,0.000823,0.11,0.581,116.011
3P9maXXpUtiOE3By6KC0kN,10,219272,0.772,0.978,-4.615,0.273,0.00417,0.309,0.707,109.962
7G0aaV8YLU4RSl37yB5P69,12,334628,0.572,0.988,-4.039,0.174,0.00155,0.0906,0.143,174.968
43ieiHbrsuEsUu8TdhTHJm,12,348895,0.514,0.8,-3.66,0.0605,0.00114,0.0396,0.356,127.909
29rrJBtcsOk3IjLfe5YUHI,45,542933,0.53,0.944,-3.863,0.0844,5.68e-05,0.394,0.487,169.778
3Ho7nxbvbH0zTA48uWP9VX,11,348447,0.514,0.91,-5.664,0.612,0.0152,0.201,0.461,139.29
01SGzEGI5Z499vAQryTdHU,12,186586,0.45,0.786,-8.312,0.0536,0.0234,0.0968,0.205,112.002
6eF0rygcmIbuqzdea2JNIq,11,376906,0.483,0.789,-9.402,0.0341,0.00156,0.151,0.0736,110.034
71Ck0mpON43qDOolWeBbiK,10,260693,0.838,0.882,-3.911,0.0428,0.0105,0.0542,0.969,127.004
5PRvlTm4LocemVFtGJirnx,10,225419,0.623,0.969,-2.925,0.0969,0.0225,0.295,0.734,128.061
6MItX5cIbRd44yFr2HkXQf,10,211843,0.713,0.916,-3.088,0.0448,0.00011,0.311,0.262,128.015
4qCeR0dVsWlEVZjchI4BIZ,10,263862,0.715,0.626,-6.055,0.058,0.00677,0.0479,0.3,128.064
7p8K24Ah8YGyZmYIZtwySm,10,350066,0.641,0.607,-7.785,0.0593,0.307,0.0991,0.356,170.018
2gDX4tXEvYbgc16f1WT5g8,11,413000,0.552,0.967,-1.939,0.105,0.0273,0.371,0.364,164.843
7GnJpnKRFgcozG4pLS1Y3N,12,241680,0.645,0.888,-5.266,0.239,0.0503,0.0983,0.614,170.1
5mQLZGrMChT0ng8fGn6i5j,10,268800,0.796,0.94,-1.317,0.0872,0.0557,0.127,0.384,87.496
3ci0wLAHxnLaOiKhvx7suO,10,238066,0.682,0.828,-13.034,0.0417,0.0318,0.201,0.281,99.913
1YCXst8y6yE0RKMI2c4rRz,12,417600,0.683,0.997,-4.254,0.218,0.00423,0.265,0.203,169.845
3PjTT6rmn1maH7QiuXwtc1,11,295893,0.469,0.996,-4.33,0.176,0.0418,0.224,0.489,169.769
11LnclgSxgPI8Zf1A92DIV,43,214440,0.812,0.861,-9.642,0.0754,0.0153,0.313,0.952,123.514
7eDeBJzzeXU5cDC6V8jYwZ,10,386866,0.799,0.75,-8.424,0.0783,0.00163,0.037,0.254,135.016
4ao0wSlFZ8DphzPMZROwQK,34,258131,0.504,0.937,-7.839,0.0455,4.58e-06,0.373,0.0657,140.045
0l3fw6k497tTicVwWabM8s,11,212909,0.505,0.874,-5.326,0.0561,0.228,0.098,0.0582,177.563
7HPBJEy5u0YbTmKIJ9Uk7O,10,200000,0.655,0.866,-2.535,0.0438,0.0376,0.0968,0.532,174.122
3V5KiS4VsCUmxH1R9rzi4p,10,224914,0.691,0.927,-4.137,0.0929,0.000109,0.121,0.753,175.06
6rABlESICCjObExXPLLU4k,10,152114,0.575,0.883,-7.477,0.0372,0.000289,0.275,0.21,130.0
3InXaDH9pCnoGG8dkwtXUT,10,246942,0.738,0.88,0.194,0.229,0.00106,0.187,0.449,87.488
1Jpx7nOcgmAgTUZJ7AYavX,11,226206,0.665,0.95,-0.836,0.0603,0.0347,0.371,0.767,174.036
3EzIJUCW4dEzdAeGgeFNol,11,205200,0.83,0.933,-2.843,0.224,0.00435,0.118,0.574,114.947
1zVOI9pG4Mj7TjhxFVI7kX,10,261463,0.583,0.881,-4.665,0.201,0.0166,0.135,0.468,173.932
6JfSlLTbBEx2ad7Gft4ppi,10,267692,0.743,0.976,-1.008,0.042,0.00659,0.0782,0.207,130.0
5p1Hx45VTDkSTbSpqjLJzV,10,380400,0.666,0.966,-4.704,0.0986,0.00246,0.248,0.521,136.991
3O3HHDnbE2Zow2oScWPheD,9,276243,0.505,0.854,-4.862,0.0537,0.0177,0.352,0.541,179.976
6bNI0xR386PuWeRi4mZ8QD,11,153026,0.711,0.984,-7.197,0.0482,0.00251,0.0918,0.868,137.995
4CWHaMzFVbxygCWbEx4ptW,10,209126,0.338,0.733,-7.429,0.0459,3.46e-05,0.281,0.09,134.843
3eQY9xhaneRGPOmUz9axj7,10,430680,0.776,0.918,-7.06,0.0656,0.0018,0.129,0.81,135.994
1vmJdZ6IbDe7KWCiOeP6Vw,10,212413,0.683,0.847,-3.756,0.143,0.0251,0.125,0.342,86.977
7GiQQLwauh1e6vXgJQ1eLs,10,203520,0.685,0.849,-5.627,0.0776,0.0159,0.351,0.922,125.024
73HclayVxV5m9zQ6kxLnSB,10,288093,0.423,0.722,-8.23,0.045,0.000487,0.213,0.242,118.96
1bLJznOO8mA313bCGcwr5l,10,515480,0.784,0.972,-8.875,0.051,0.000671,0.299,0.628,132.002
6WaXjTLHn4FWg0AMXvcYtb,10,393802,0.739,0.87,-10.685,0.0584,2.45e-05,0.0774,0.773,140.01
11kxpeNcesgPcBkut0sgoj,10,313800,0.595,0.963,-5.035,0.146,0.175,0.961,0.725,169.718
6OGXkduVQp21UaVo1277J1,9,206769,0.734,0.957,-5.352,0.229,0.0406,0.464,0.487,129.862
2hyCn5MFe6wuWyMT985RoN,10,317016,0.845,0.955,-5.595,0.118,0.00569,0.0267,0.21,134.011
0zXnEX992OLnGFbk1Xjv4D,10,277485,0.743,0.904,-5.554,0.0445,0.000418,0.126,0.112,128.001
33OS65zxO1EiIFPQk0q5E5,13,359573,0.66,0.835,-11.132,0.0487,0.000916,0.129,0.483,114.331
4mAMoE3gXGZmZIhlQ7T4NC,11,324342,0.693,0.914,-3.527,0.073,0.00134,0.0541,0.68,173.994
5IFaADJKoT9sV7Jy3efuNy,11,276363,0.694,0.951,-3.884,0.0767,0.00157,0.112,0.389,144.07
7kjObOR9OQ0wtD1FHFyGVD,9,266057,0.583,0.964,-2.729,0.041,0.000375,0.397,0.589,175.034
6bzqmer9SHDPpDIlmM3Ogf,10,200751,0.887,0.848,-6.139,0.246,0.167,0.113,0.702,129.973
1FsdRJ18d03VsZ2L0QtCi4,9,228503,0.664,0.723,-4.875,0.302,0.296,0.152,0.525,79.987
7iOsoCj70ZNctGaXNpXFbq,10,395173,0.782,0.979,-7.115,0.0674,0.00077,0.113,0.363,131.977
3KpKObMDUYng62Uz13iICP,10,414708,0.714,0.827,-8.829,0.0507,1.43e-05,0.0978,0.633,127.994
0NtkqLHDKeUC6p55XpL4rM,11,226206,0.658,0.841,-1.356,0.0668,0.024,0.0305,0.793,173.984
0LBIf9EFHuxmuNig4JHGZo,11,4789026,0.697,0.632,-12.469,0.0451,0.00815,0.0998,0.151,121.055
2QMWq7sh8rLhDTkNsXEjMG,10,338813,0.556,0.963,-7.186,0.0845,0.0515,0.148,0.103,129.014
6Ke9Z20VdMekLAP2pID2Xo,10,275360,0.751,0.742,-5.749,0.0363,0.00168,0.11,0.54,118.013
4rZxLslqIlQByIdYXtA7os,10,294538,0.666,0.961,-2.67,0.156,0.00605,0.0386,0.798,174.059
7mQwkPdSDGlbVjeZFzjgfO,10,308203,0.688,0.71,-8.142,0.038,0.000702,0.0468,0.521,128.025
7gHsT2dpoCUR0wsOr12leq,10,347906,0.782,0.945,-6.2,0.14,0.012,0.673,0.687,93.912
5p2g5mraWmHLaxyofZ1UG6,11,131657,0.801,0.705,-7.773,0.0969,0.00261,0.338,0.644,87.502
4cdmmUP9QLjzuCpsks86tL,10,293066,0.648,0.922,-5.842,0.029,0.00231,0.421,0.711,130.999
5nFqMzU83pOOQBD3qLrDbY,10,215469,0.653,0.915,-4.319,0.128,0.00879,0.427,0.909,89.997
6AwngqavSWk3Mm3dM3qe6E,11,369773,0.632,0.961,-5.182,0.0483,0.00144,0.0841,0.971,135.006
2yqxTNTqYdVVy1LpzpfTLn,10,263386,0.713,0.877,-5.691,0.25,0.178,0.283,0.536,97.003
04xBqEwwtgKFmjbGoZkr8d,10,307400,0.699,0.935,-8.774,0.0408,0.0453,0.347,0.811,103.991
63Nv0kF5Pcw887NqMAzT44,10,292173,0.573,0.874,-7.135,0.0345,0.000146,0.146,0.648,137.998
3rl3jUyTEB0D3YjIv709Q2,11,254517,0.732,0.623,-5.572,0.0486,0.000881,0.29,0.326,83.26
0AfIewt6bapCFSHmVjdQZP,11,2796984,0.516,0.899,-5.899,0.0573,0.00336,0.19,0.465,130.572
3y82llo6mdfHpUw9hgSeqX,3,318893,0.644,0.807,-12.939,0.057,0.0631,0.242,0.915,126.888
4opZH5b3xLV6B3IPK6Pilx,26,176160,0.638,0.912,-6.194,0.0303,0.0016,0.137,0.91,124.997
3E0mAjpdmPOKkCzLxlMaPk,43,231973,0.595,0.723,-13.668,0.0424,0.000991,0.0915,0.733,125.623
7eLz4glubZQq1nZKE8ZoUY,20,68571,0.777,0.881,-5.301,0.346,0.0157,0.279,0.559,175.282
7utOHiGT5oEq6yOfMvI3LA,22,290733,0.551,0.968,-5.242,0.123,0.01,0.212,0.272,105.047
2Q3pZzdoznEnrl4FgHcJ71,10,269538,0.752,0.984,-3.964,0.0567,0.003,0.0341,0.304,129.966
61Xo7rSNb8SPl7inRLSe4P,9,285050,0.558,0.842,-4.124,0.0448,0.000943,0.289,0.562,172.03
0lk1zdGFPEv6U7omOAqhSs,40,270400,0.331,0.937,-5.829,0.0723,0.00567,0.107,0.657,163.978
6Vrdtb1PjT6dGpdYXF6Lud,10,332760,0.775,0.99,-1.962,0.065,0.00343,0.117,0.762,126.985
1gE5lR5x2t3PcRMm5XNkM0,9,400786,0.675,0.965,-6.082,0.0495,0.000148,0.245,0.537,133.983
75ezKaQXcv7RVhrCpuRMSD,39,335093,0.855,0.844,-7.351,0.0776,0.0137,0.145,0.8,130.008
2FeLjxM420jQr2s6xU1tFT,11,247383,0.749,0.934,-5.804,0.0498,0.00891,0.0795,0.582,130.002
6qJG2xoEEICSy80DPo46MR,10,594008,0.694,0.687,-12.636,0.0418,0.00347,0.0985,0.567,140.221
0Y7O5KHAhb0qERVngTcFZ3,10,187985,0.776,0.548,-7.941,0.0707,0.00315,0.0632,0.358,134.045
1D4VJQwZDN385ejjDK3ufc,10,303272,0.815,0.84,-4.86,0.0367,0.211,0.0517,0.967,110.005
01iywRWAVoRZPynCChMzfg,10,292363,0.719,0.792,-5.743,0.102,0.0685,0.0598,0.853,164.998
5epkVQqWayHxP4ut3zazSw,10,300342,0.602,0.985,-0.915,0.0683,0.011,0.318,0.706,174.976
6u72pIRsRCxA0nTdUfMr5c,10,247542,0.798,0.737,-5.343,0.205,0.00167,0.137,0.707,175.057
0BrYmJGUDvvJLcpz0EXVwg,9,406190,0.744,0.933,-1.945,0.0594,0.00862,0.189,0.269,86.767
3xryOJm3m7qz8W5CUBf8yK,11,203466,0.589,0.983,-3.069,0.11,0.00221,0.417,0.391,132.082
2RoVkGezd3sYOCeZcUxPCV,10,248333,0.282,0.992,-4.215,0.171,0.00192,0.649,0.463,179.854
6iCsWX6pKlyzpTf8QrCdfx,10,327202,0.706,0.944,-4.923,0.0555,0.000647,0.045,0.889,130.005
3WWwUGsyrkWxNYgeWSiKu3,10,278497,0.729,0.922,-3.441,0.0838,0.00186,0.0617,0.587,125.046
0p8eKLIOn5VcokYLPn420P,11,345015,0.542,0.961,-1.634,0.0567,0.0101,0.917,0.198,175.98
3Izas87RkkBvmJGyelprm8,10,248275,0.785,0.939,-0.849,0.0489,0.00353,0.505,0.291,86.999
7zh0hnvTgbmlMdmmkbRSrQ,9,271542,0.434,0.985,-1.793,0.0437,0.025,0.0558,0.49,174.994
2kkCWMNTFGQJLZGhcJbDrj,12,262519,0.567,0.945,-2.573,0.0576,0.000242,0.392,0.152,128.01
5926YKOhfQkJur0VxjeZBf,10,501973,0.633,0.785,-13.996,0.179,0.0476,0.376,0.316,171.988
6PAbqyiSpuAAVxrW5e8ExY,10,322547,0.728,0.888,-4.012,0.0408,0.000469,0.166,0.469,119.987
6V1kUUefPBkpyPqBSK9G9C,10,487314,0.687,0.794,-5.949,0.0713,0.00441,0.0471,0.577,133.998
0gLgXjymQiOmMlnAfSVp9F,11,536377,0.728,0.718,-8.699,0.0467,0.00932,0.219,0.261,129.296
5IowhXnpsOYkWUvyrjKThb,10,402733,0.554,0.785,-7.035,0.0502,0.22,0.101,0.152,144.868
7GXqjUHhDUrQXZwO8aHXGS,12,264800,0.498,0.339,-20.523,0.0389,0.00373,0.168,0.429,174.582
0SLA4aAvnwVO8TNAfcVv4P,11,414193,0.806,0.786,-10.179,0.0486,0.0056,0.0994,0.522,124.033
0LBIf9EFHuxmuNig4JHGZo,11,4789026,0.697,0.632,-12.469,0.0451,0.00815,0.0998,0.151,121.055
7GnJ6f7d87kMIHBt2753YS,9,281250,0.864,0.835,-5.293,0.179,0.00318,0.0255,0.721,128.019
2wrz9b1tHvBTedD8tx5kZG,12,207296,0.502,0.992,-7.754,0.0468,9.96e-06,0.16,0.48,125.001
49eiytWhbfWqYJDvJ8cGMX,11,347533,0.586,0.771,-7.441,0.0344,0.0479,0.271,0.625,99.987
3RCx7kqO8pM7Xs68IRjYgT,10,224120,0.606,0.944,-8.333,0.0398,0.00111,0.416,0.666,136.025
0PXbHpczc4J3PAjJ32fvVA,11,328973,0.565,0.646,-6.113,0.142,0.0638,0.253,0.532,200.161
66OCZ84FZdJ6PjFM9ghc5M,10,403400,0.683,0.844,-7.355,0.0492,0.00125,0.0863,0.468,134.998
7vYTDVIQfFagqYytqaOyTO,9,245454,0.689,0.906,-2.854,0.0555,8.98e-05,0.0133,0.623,176.003
6uRhOHCa1APhYNgsvU1EqF,10,2830628,0.579,0.915,-6.435,0.0464,0.00401,0.118,0.521,175.013
2FdELRPfBlkmjB5Fj3p5im,12,584026,0.651,0.615,-14.533,0.0292,0.00183,0.247,0.757,125.553
6yOuv7c2kicYVzHRCYtWbJ,10,443866,0.53,0.99,-3.537,0.102,0.000161,0.932,0.849,138.023
3JRjQ9gti62YMhcXkRrlzo,11,240400,0.624,0.972,-5.689,0.0677,0.00789,0.443,0.502,125.445
6ItJiSoClzT0D2l1Hxc8QX,10,273230,0.718,0.946,-4.516,0.0686,0.00195,0.0564,0.596,130.002
5J2sJeC7JFL7SwhwRYWBax,10,244114,0.734,0.896,-3.572,0.0412,0.00406,0.0574,0.407,87.502
2ZChiwyj61cwCneXoLBCjK,10,2287542,0.598,0.94,-2.479,0.0562,0.0011,0.342,0.473,175.013
1Cu7FyiLQ2qMxDVkQdAY23,12,700290,0.648,0.739,-11.031,0.0292,0.000156,0.106,0.754,125.554
0DuWDLjriRPjDRoPgaCslY,78,285935,0.331,0.341,-6.057,0.0309,0.528,0.109,0.152,109.821
3di5hcvxxciiqwMH1jarhY,80,242973,0.603,0.67,-3.882,0.0249,0.00408,0.112,0.446,107.993
6DEMMeWXfmFAXgDUMMzeg6,74,271800,0.591,0.28,-5.494,0.0283,0.889,0.124,0.348,141.916
0gplL1WMoJ6iYaPgMCL0gX,85,224694,0.604,0.366,-7.519,0.0282,0.578,0.133,0.13,141.981
3bNv3VuUOKgrf5hu3YcuRo,81,285240,0.556,0.319,-8.251,0.0281,0.893,0.0996,0.294,135.187
6VObnIkLVruX4UVyxWhlqm,78,286480,0.346,0.552,-6.864,0.0282,0.417,0.114,0.0789,75.881
6O5TrlFWTYvznd9fMC0VvU,79,290900,0.376,0.595,-5.936,0.0496,0.303,0.095,0.265,144.361
3Kkjo3cT83cw09VJyrLNwX,82,225148,0.534,0.725,-3.906,0.046,0.091,0.0264,0.55,88.098
4OSBTYWVwsQhGLF9NHvIbR,81,228093,0.73,0.769,-5.114,0.0298,0.138,0.0473,0.507,104.948
563SfWAHJs4FBZMkRN0IFN,72,223078,0.688,0.533,-8.363,0.0865,0.0355,0.172,0.567,164.069
46IZ0fSY2mpAiktS3KOqds,82,224694,0.604,0.366,-7.519,0.0282,0.578,0.133,0.13,141.981
1Yk0cQdMLx5RzzFTYwmuld,74,295502,0.578,0.43,-6.134,0.0305,0.33,0.0854,0.288,78.991
48CKzGWOC65n8a8kdANJV8,77,257743,0.554,0.854,-6.263,0.0567,0.102,0.554,0.387,82.012
4IhTXiZLKATmwhMZIb1GQN,81,193749,0.44,0.04,-16.887,0.0322,0.981,0.111,0.249,135.965
62ke5zFUJN6RvtXZgVH0F8,87,232893,0.566,0.885,-4.528,0.0818,0.0958,0.334,0.304,90.99
3FAclTFfvUuQYnEsptbK8w,81,241293,0.403,0.422,-13.964,0.0373,0.134,0.0861,0.378,122.728
6dGnYIeXmHdcikdzNNDMm2,82,185733,0.557,0.54,-10.484,0.0347,0.0339,0.179,0.394,129.171
3BQHpFgAp4l80e1XslIjNI,76,125666,0.332,0.179,-11.83,0.0326,0.879,0.0886,0.315,96.529
7iN1s7xHE4ifF5povM6A48,77,243026,0.443,0.403,-8.339,0.0322,0.631,0.111,0.41,143.462
4jKY4YtMxJXwEZbOiHn0IP,1,253533,0.344,0.717,-6.806,0.0423,0.128,0.0772,0.436,186.159
22mkOWtVEgGrRB7YCXRiF6,0,191066,0.522,0.9,-2.631,0.0719,6.98e-05,0.3,0.579,160.01
2Wzl4bZLjqFUOeZaGrTaVJ,0,172026,0.594,0.833,-4.311,0.0507,0.00967,0.3,0.599,82.04
7staPerb0ZxnCz5MXHDYC3,0,211197,0.576,0.869,-4.339,0.0339,8.57e-05,0.0573,0.746,92.538
0IOM6VWcOOHtbjzXqyMd4U,1,206746,0.636,0.516,-9.945,0.0318,0.708,0.0699,0.472,77.883
1rjG7SQyLz8ih1PRKdhntE,1,231207,0.478,0.536,-7.915,0.0319,0.631,0.145,0.256,116.826
7cYSPJFfMSfWA8x8KgCBsi,0,211197,0.576,0.869,-4.339,0.0339,8.57e-05,0.0573,0.746,92.538
0j5pajJcigjdwO4c8ZS19b,9,126066,0.616,0.329,-8.228,0.0341,0.535,0.114,0.386,99.338
54S8gAjWou3sGde0vU4DxY,2,220413,0.604,0.704,-6.564,0.0477,0.241,0.137,0.399,80.93
1EZokfR0iyAe9LuPKccBsu,6,373133,0.395,0.625,-7.134,0.0341,0.242,0.11,0.314,139.729
3J5pA2wR1GJa17a8vHwW23,1,224133,0.496,0.858,-7.927,0.0922,0.0133,0.349,0.773,159.69
2RVWKbMCQwaIAJS5FXNanZ,2,170240,0.599,0.0854,-12.521,0.0414,0.978,0.0858,0.323,111.954
64IYrVRKqcJPkT978YoPmP,2,220413,0.569,0.702,-6.561,0.0505,0.26,0.137,0.392,81.006
6gJKvK7qlt0TvwzwmmATK2,0,147666,0.401,0.21,-13.192,0.0327,0.768,0.0855,0.484,150.497
5mq2tutI68FRDD8CiYOsYS,1,203666,0.504,0.51,-10.79,0.0415,0.771,0.0766,0.0834,95.182
0rGKn11s2zrmePIA82ldEP,1,224133,0.496,0.858,-7.927,0.0922,0.0133,0.349,0.773,159.69
66llZ6MdjJy5q2jWwgJpcW,1,377746,0.636,0.67,-10.958,0.257,0.582,0.0453,0.572,115.577
4ZRs2BzVlK54h1GyZO799I,0,234066,0.839,0.441,-9.024,0.0499,0.727,0.11,0.897,123.007
5G0EAfi4qeZ3KtpmCgcRq2,0,673269,0.251,0.17,-19.5,0.0379,0.912,0.065,0.0682,97.202
3NUl4ypMgMQcRDvAJkHzOy,0,377746,0.636,0.67,-10.958,0.257,0.582,0.0453,0.572,115.577
6dsmAUGQAng00srCMvfd8z,3,165213,0.329,0.282,-10.863,0.0294,0.71,0.158,0.393,112.944
4DTjE0HuAiFebTHvt6XOIn,0,377746,0.636,0.67,-10.958,0.257,0.582,0.0453,0.572,115.577
1ELYwM8YlN3CavWlE1pwqy,5,377746,0.636,0.67,-10.958,0.257,0.582,0.0453,0.572,115.577
1D0jiXy3pWSk1QxcB8WWhY,0,175000,0.414,0.17,-13.479,0.0317,0.761,0.143,0.455,146.763
5pov3V37DnTkVV93lWgHqo,0,265173,0.784,0.879,-3.862,0.0308,0.39,0.0426,0.893,100.622
4CgJCGujC2fsKwuUyBNlc5,0,270773,0.634,0.63,-8.277,0.031,0.447,0.169,0.489,118.642
6WISfiNXEcOMBFEQ5Gla1H,0,305920,0.384,0.448,-7.397,0.043,0.9,0.114,0.27,135.128
0llVmVvhhn5vS5OdiYhq8C,0,374240,0.592,0.909,-5.887,0.051,0.0149,0.0571,0.479,116.433
32kz93hA4ac01juOqcSItF,0,213066,0.631,0.932,-4.142,0.0354,0.0429,0.0918,0.971,122.431
48q2h0nYiAOfomJHGzHQJy,0,208980,0.707,0.745,-7.291,0.0321,0.0226,0.102,0.515,125.018
5qn8lrBA1qlgfzPEVDiDRg,0,378146,0.703,0.668,-9.237,0.22,0.516,0.0588,0.561,116.039
0Z5ok0QLLttAKsujOZYOXf,74,210506,0.616,0.47,-6.092,0.0253,0.291,0.111,0.325,80.03
4mGdjNMo0RonTlOEb7cYg4,66,239507,0.464,0.852,-3.804,0.067,0.0116,0.108,0.233,160.075
1eT2CjXwFXNx6oY5ydvzKU,66,238854,0.462,0.632,-7.438,0.0248,0.091,0.397,0.585,74.268
3YKptz29AsOlm7WAVnztBh,74,288426,0.584,0.533,-7.11,0.0305,0.684,0.306,0.224,131.745
6v0UJD4a2FtleHeSYVX02A,75,376169,0.437,0.565,-5.596,0.0466,0.697,0.119,0.306,115.389
2EqlS6tkEnglzr7tkKAAYD,77,259946,0.533,0.376,-11.913,0.0393,0.0302,0.0926,0.187,165.007
6w8ZPYdnGajyfPddTWdthN,74,210384,0.703,0.68,-6.118,0.0431,0.0171,0.178,0.536,97.985
3KfbEIOC7YIv90FIfNSZpo,74,146333,0.688,0.435,-11.359,0.0323,0.449,0.113,0.435,103.239
2DRMuw0U0QbkVQxWxdJV3M,70,240439,0.59,0.833,-6.503,0.0615,0.0142,0.105,0.538,94.963
5jgFfDIR6FR0gvlA56Nakr,74,138386,0.686,0.127,-14.361,0.0342,0.754,0.0573,0.372,93.699
5mFMb5OHI3cN0UjITVztCj,67,223266,0.612,0.749,-5.014,0.0446,0.615,0.167,0.574,120.052
7wZUrN8oemZfsEd1CGkbXE,75,262466,0.638,0.656,-5.886,0.0357,0.188,0.146,0.225,104.036
4pbG9SUmWIvsROVLF0zF9s,72,145746,0.49,0.715,-5.549,0.0476,0.386,0.311,0.866,130.726
0aym2LBJBk9DAYuHHutrIl,74,425653,0.386,0.607,-7.7,0.0261,0.0112,0.088,0.532,147.207
63T7DJ1AFDD6Bn8VzG6JE8,80,202266,0.464,0.795,-9.267,0.0926,0.0493,0.399,0.612,158.691
1gFNm7cXfG1vSMcxPpSxec,71,188960,0.818,0.728,-8.331,0.0314,0.232,0.251,0.975,113.059
2Iyfw8YfKruAagJwGc4G07,70,191352,0.561,0.111,-15.11,0.0324,0.871,0.103,0.0607,148.191
4mn2kNTqiGLwaUR8JdhJ1l,75,269906,0.316,0.484,-9.11,0.0308,0.000334,0.0912,0.299,117.363
5v4OkFH0TJ6W1hCFxyn0px,70,171880,0.612,0.824,-4.758,0.0478,0.013,0.288,0.586,82.017
2PzU4IB8Dr6mxV3lHuaG34,77,222813,0.723,0.863,-7.89,0.0338,0.0383,0.128,0.931,136.302
6H3kDe7CGoWYBabAeVWGiD,77,270773,0.634,0.63,-8.277,0.031,0.447,0.17,0.489,118.628
7mjSHL2Eb0kAwiKbvNNyD9,77,200560,0.48,0.542,-8.51,0.0348,0.345,0.113,0.567,152.853
5ZBeML7Lf3FMEVviTyvi8l,75,155226,0.482,0.849,-9.198,0.0452,0.641,0.0414,0.937,124.631
5so3Q5ihUoWp79tmIm8z7l,47,212226,0.519,0.834,-5.369,0.0339,0.00965,0.162,0.465,77.028
1H7gMYGykdtwZOV6s1N0by,70,124693,0.425,0.369,-11.876,0.0379,0.183,0.112,0.65,176.625
6Xf4KyPwUjU4C7okin7Tpz,0,287226,0.796,0.71,-6.683,0.0838,0.109,0.124,0.621,112.976
69OldVD2Uq9nkq95b8IDH6,1,219440,0.611,0.834,-4.528,0.0299,0.0544,0.232,0.643,109.997
7vcsHyOSrRgnFE5z9geman,1,236440,0.718,0.293,-9.726,0.0546,0.753,0.132,0.233,109.446
3qiyyUfYe7CRYLucrPmulD,76,300400,0.489,0.724,-8.367,0.0352,0.313,0.287,0.15,117.292
1hFAp8hA8QaSCSZtw9MHQy,17,235226,0.187,0.133,-22.938,0.0415,0.989,0.111,0.0351,136.297
3jOoRLlJQkmE4rHmg4DZFL,0,79840,0.194,0.105,-23.824,0.0418,0.857,0.117,0.0392,68.08
5cuKznB43EbsEP0YIJ2wD8,0,242760,0.482,0.449,-8.418,0.0335,0.715,0.124,0.132,132.379
0mzsFaWpLSJZVmKLiMCDQY,0,166546,0.166,0.127,-18.562,0.0349,0.969,0.0361,0.0682,172.025
6JBjhT61MNt3Lg4egKmfls,0,219933,0.665,0.69,-7.275,0.0369,0.0325,0.116,0.454,120.032
